TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612745,2020,00,Avery Bradley,Avery,avery-bradley,9,G,6-3,180,"NOV 26, 1990",30.0,10,Texas,202340,
1610612745,2020,00,Eric Gordon,Eric,eric-gordon,10,G,6-3,215,"DEC 25, 1988",32.0,12,Indiana,201569,
1610612745,2020,00,Khyri Thomas,Khyri,khyri-thomas,13,G,6-3,210,"MAY 08, 1996",25.0,2,Creighton,1629017,
1610612745,2020,00,D.J. Augustin,D.J.,dj-augustin,14,G,5-11,183,"NOV 10, 1987",33.0,12,Texas,201571,
1610612745,2020,00,Anthony Lamb,Anthony,anthony-lamb,33,F,6-6,227,"JAN 20, 1998",23.0,R,Vermont,1630237,
1610612745,2020,00,Christian Wood,Christian,christian-wood,35,F,6-10,214,"SEP 27, 1995",25.0,4,UNLV,1626174,
1610612745,2020,00,Kelly Olynyk,Kelly,kelly-olynyk,41,F-C,6-11,240,"APR 19, 1991",30.0,7,Gonzaga,203482,
1610612745,2021,00,Jalen Green,Jalen,jalen-green,0,G,6-4,186,"FEB 09, 2002",20.0,R,NBA G League Ignite,1630224,#2 Pick in 2021 Draft
1610612745,2021,00,John Wall,John,john-wall,1,G,6-3,210,"SEP 06, 1990",31.0,10,Kentucky,202322,
1610612745,2021,00,David Nwaba,David,david-nwaba,2,G-F,6-5,219,"JAN 14, 1993",29.0,5,Cal Poly,1628021,
1610612745,2021,00,Kevin Porter Jr.,Kevin,kevin-porter-jr,3,G-F,6-4,203,"MAY 04, 2000",22.0,2,Southern California,1629645,
1610612745,2021,00,KJ Martin,KJ,kj-martin,6,F,6-5,215,"JAN 06, 2001",21.0,1,IMG Academy (FL),1630231,
1610612745,2021,00,Jae'Sean Tate,Jae'Sean,jaesean-tate,8,F,6-4,230,"OCT 28, 1995",26.0,1,Ohio State,1630256,Signed on 11/25/20
1610612745,2021,00,Josh Christopher,Josh,josh-christopher,9,G,6-3,215,"DEC 08, 2001",20.0,R,Arizona State,1630528,
1610612745,2021,00,Eric Gordon,Eric,eric-gordon,10,G,6-3,215,"DEC 25, 1988",33.0,13,Indiana,201569,
1610612745,2021,00,Daishen Nix,Daishen,daishen-nix,15,G,6-4,226,"FEB 13, 2002",20.0,R,NBA G League Ignite,1630227,
1610612745,2021,00,Usman Garuba,Usman,usman-garuba,16,F,6-8,229,"MAR 09, 2002",20.0,R,Real Madrid,1630586,
1610612745,2021,00,Dennis Schroder,Dennis,dennis-schroder,17,G,6-1,172,"SEP 15, 1993",28.0,8,Braunschweig,203471,
1610612745,2021,00,Bruno Fernando,Bruno,bruno-fernando,20,F-C,6-9,240,"AUG 15, 1998",23.0,2,Maryland,1628981,
1610612745,2021,00,Trevelin Queen,Trevelin,trevelin-queen,21,G,6-6,190,"FEB 25, 1997",25.0,R,New Mexico State,1630243,
1610612745,2021,00,Garrison Mathews,Garrison,garrison-mathews,25,G,6-5,215,"OCT 24, 1996",25.0,2,Lipscomb,1629726,
1610612745,2021,00,Alperen Sengun,Alperen,alperen-sengun,28,C,6-10,243,"JUL 25, 2002",19.0,R,Besiktas,1630578,Draft Rights Traded from OKC on 07/30/21
1610612745,2021,00,Anthony Lamb,Anthony,anthony-lamb,33,F,6-6,227,"JAN 20, 1998",24.0,1,Vermont,1630237,
1610612745,2021,00,Christian Wood,Christian,christian-wood,35,F,6-9,214,"SEP 27, 1995",26.0,5,UNLV,1626174,
1610612745,2022,00,TyTy Washington Jr.,TyTy,tyty-washington-jr,0,G,6-3,195,"NOV 15, 2001",21.0,R,Kentucky,1631102,
1610612745,2022,00,Willie Cauley-Stein,Willie,willie-cauley-stein,00,C,7-0,240,"AUG 18, 1993",29.0,7,Kentucky,1626161,
1610612745,2022,00,Jabari Smith Jr.,Jabari,jabari-smith-jr,1,F,6-11,220,"MAY 13, 2003",20.0,R,Auburn,1631095,#3 Pick in 2022 Draft
1610612745,2022,00,Kevin Porter Jr.,Kevin,kevin-porter-jr,3,G-F,6-4,203,"MAY 04, 2000",23.0,3,Southern California,1629645,
1610612745,2022,00,Jalen Green,Jalen,jalen-green,4,G,6-4,186,"FEB 09, 2002",21.0,1,NBA G League Ignite,1630224,#2 Pick in 2021 Draft
1610612745,2022,00,D.J. Augustin,D.J.,dj-augustin,4,G,5-11,183,"NOV 10, 1987",35.0,14,Texas,201571,
1610612745,2022,00,Darius Days,Darius,darius-days,5,F,6-7,245,"OCT 20, 1999",23.0,R,Louisiana State,1630620,
1610612745,2022,00,KJ Martin,KJ,kj-martin,6,F,6-7,215,"JAN 06, 2001",22.0,2,IMG Academy (FL),1630231,
1610612745,2022,00,Jae'Sean Tate,Jae'Sean,jaesean-tate,8,F,6-5,230,"OCT 28, 1995",27.0,2,Ohio State,1630256,Signed on 11/25/20
1610612745,2022,00,Josh Christopher,Josh,josh-christopher,9,G,6-4,215,"DEC 08, 2001",21.0,1,Arizona State,1630528,
1610612745,2022,00,Trevor Hudgins,Trevor,trevor-hudgins,12,G,6-0,180,"MAR 23, 1999",24.0,R,N.W. Missouri,1631309,
1610612745,2022,00,Daishen Nix,Daishen,daishen-nix,15,G,6-4,226,"FEB 13, 2002",21.0,1,NBA G League Ignite,1630227,
1610612745,2022,00,Usman Garuba,Usman,usman-garuba,16,F,6-8,229,"MAR 09, 2002",21.0,1,Real Madrid,1630586,
1610612745,2022,00,Tari Eason,Tari,tari-eason,17,F,6-8,215,"MAY 10, 2001",22.0,R,Louisiana State,1631106,#17 Pick in 2022 Draft
1610612745,2022,00,Alperen Sengun,Alperen,alperen-sengun,28,C,6-11,243,"JUL 25, 2002",20.0,1,Besiktas,1630578,Draft Rights Traded from OKC on 07/30/21
1610612745,2022,00,Frank Kaminsky,Frank,frank-kaminsky,33,F-C,7-0,240,"APR 04, 1993",30.0,7,Wisconsin,1626163,
1610612745,2022,00,Boban Marjanovic,Boban,boban-marjanovic,51,C,7-4,290,"AUG 15, 1988",34.0,7,Crvena zvezda,1626246,Traded from DAL on 06/24/22
1610612745,2023,00,Aaron Holiday,Aaron,aaron-holiday,0,G,6-0,185,"SEP 30, 1996",27.0,5,UCLA,1628988,Signed on 07/10/23
1610612745,2023,00,Jermaine Samuels Jr.,Jermaine,jermaine-samuels-jr,00,F,6-6,230,"NOV 13, 1998",25.0,R,Villanova,1631257,Signed on 08/01/23
1610612745,2023,00,Amen Thompson,Amen,amen-thompson,1,G-F,6-7,200,"JAN 30, 2003",20.0,R,Overtime Elite,1641708,#4 Pick in 2023 Draft
1610612745,2023,00,Jock Landale,Jock,jock-landale,2,C,6-11,255,"OCT 25, 1995",28.0,2,St. Mary's,1629111,Signed on 07/06/23
1610612745,2023,00,Victor Oladipo,Victor,victor-oladipo,3,G,6-3,213,"MAY 04, 1992",31.0,10,Indiana,203506,Traded from OKC on 10/17/23
1610612745,2023,00,Jalen Green,Jalen,jalen-green,4,G,6-4,186,"FEB 09, 2002",21.0,2,NBA G League Ignite,1630224,#2 Pick in 2021 Draft
1610612745,2023,00,Fred VanVleet,Fred,fred-vanvleet,5,G,6-0,197,"FEB 25, 1994",29.0,7,Wichita State,1627832,Signed on 07/07/23
1610612745,2023,00,Cam Whitmore,Cam,cam-whitmore,7,F,6-7,230,"JUL 08, 2004",19.0,R,Villanova,1641715,#20 Pick in 2023 Draft
1610612745,2023,00,Jae'Sean Tate,Jae'Sean,jaesean-tate,8,F,6-4,230,"OCT 28, 1995",28.0,3,Ohio State,1630256,Signed on 11/25/20
1610612745,2023,00,Dillon Brooks,Dillon,dillon-brooks,9,G-F,6-6,225,"JAN 22, 1996",27.0,6,Oregon,1628415,Traded from MEM on 07/08/23
1610612745,2023,00,Jabari Smith Jr.,Jabari,jabari-smith-jr,10,F,6-11,220,"MAY 13, 2003",20.0,1,Auburn,1631095,#3 Pick in 2022 Draft
1610612745,2023,00,Nate Hinton,Nate,nate-hinton,14,G-F,6-5,210,"JUN 08, 1999",24.0,2,Houston,1630207,Signed on 08/01/23
1610612745,2023,00,Tari Eason,Tari,tari-eason,17,F,6-8,215,"MAY 10, 2001",22.0,1,Louisiana State,1631106,#17 Pick in 2022 Draft
1610612745,2023,00,Nate Williams,Nate,nate-williams,19,G,6-5,205,"FEB 12, 1999",24.0,1,Buffalo,1631466,Signed on 08/01/23
1610612745,2023,00,Reggie Bullock Jr.,Reggie,reggie-bullock-jr,25,G-F,6-6,205,"MAR 16, 1991",32.0,10,North Carolina,203493,Signed on 10/04/23
1610612745,2023,00,Alperen Sengun,Alperen,alperen-sengun,28,C,6-11,243,"JUL 25, 2002",21.0,2,Besiktas,1630578,Draft Rights Traded from OKC on 07/30/21
1610612745,2023,00,Jeff Green,Jeff,jeff-green,32,F,6-8,235,"AUG 28, 1986",37.0,15,Georgetown,201145,Signed on 07/06/23
1610612745,2023,00,Boban Marjanovic,Boban,boban-marjanovic,51,C,7-4,290,"AUG 15, 1988",35.0,8,Crvena zvezda,1626246,Traded from DAL on 06/24/22
1610612746,2019,00,Reggie Jackson,Reggie,reggie-jackson,1,G,6-3,208,"APR 16, 1990",30.0,8,Boston College,202704,
1610612746,2019,00,Kawhi Leonard,Kawhi,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",29.0,8,San Diego State,202695,Signed on 07/09/19
1610612746,2019,00,JaMychal Green,JaMychal,jamychal-green,4,F-C,6-8,227,"JUN 21, 1990",30.0,5,Alabama,203210,
1610612746,2019,00,Montrezl Harrell,Montrezl,montrezl-harrell,5,F-C,6-7,240,"JAN 26, 1994",26.0,4,Louisville,1626149,
1610612746,2019,00,Amir Coffey,Amir,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",23.0,R,Minnesota,1629599,Signed on 07/09/19
1610612746,2019,00,Paul George,Paul,paul-george,13,F,6-8,220,"MAY 02, 1990",30.0,9,Fresno State,202331,Traded from OKC on 07/10/19
1610612746,2019,00,Terance Mann,Terance,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",23.0,R,Florida State,1629611,#48 Pick in 2019 Draft
1610612746,2019,00,Johnathan Motley,Johnathan,johnathan-motley,15,F,6-8,230,"MAY 04, 1995",25.0,2,Baylor,1628405,
1610612746,2019,00,Rodney McGruder,Rodney,rodney-mcgruder,19,G,6-4,205,"JUL 29, 1991",28.0,3,Kansas State,203585,
1610612746,2019,00,Landry Shamet,Landry,landry-shamet,20,G,6-4,190,"MAR 13, 1997",23.0,1,Wichita State,1629013,
1610612746,2019,00,Patrick Beverley,Patrick,patrick-beverley,21,G,6-1,180,"JUL 12, 1988",31.0,7,Arkansas,201976,
1610612746,2019,00,Lou Williams,Lou,lou-williams,23,G,6-1,175,"OCT 27, 1986",33.0,14,South Gwinnett HS (GA),101150,
1610612746,2019,00,Mfiondu Kabengele,Mfiondu,mfiondu-kabengele,25,F-C,6-9,250,"AUG 14, 1997",22.0,R,Florida State,1629662,
1610612746,2019,00,Marcus Morris Sr.,Marcus,marcus-morris-sr,31,F,6-8,218,"SEP 02, 1989",30.0,8,Kansas,202694,
1610612746,2019,00,Ivica Zubac,Ivica,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",23.0,3,Mega Basket,1627826,Traded from LAL on 02/07/19
1610612746,2019,00,Patrick Patterson,Patrick,patrick-patterson,54,F,6-8,235,"MAR 14, 1989",31.0,9,Kentucky,202335,
1610612746,2019,00,Joakim Noah,Joakim,joakim-noah,55,F-C,6-11,232,"FEB 25, 1985",35.0,12,Florida,201149,
1610612746,2020,00,Jay Scrubb,Jay,jay-scrubb,0,G,6-5,220,"SEP 01, 2000",20.0,R,John A. Logan,1630206,
1610612746,2020,00,Reggie Jackson,Reggie,reggie-jackson,1,G,6-2,208,"APR 16, 1990",31.0,9,Boston College,202704,
1610612746,2020,00,Kawhi Leonard,Kawhi,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",30.0,9,San Diego State,202695,Signed on 07/09/19
1610612746,2020,00,Rajon Rondo,Rajon,rajon-rondo,4,G,6-1,180,"FEB 22, 1986",35.0,14,Kentucky,200765,
1610612746,2020,00,Luke Kennard,Luke,luke-kennard,5,G,6-5,206,"JUN 24, 1996",25.0,3,Duke,1628379,
1610612746,2020,00,Amir Coffey,Amir,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",24.0,1,Minnesota,1629599,Signed on 07/09/19
1610612746,2020,00,Marcus Morris Sr.,Marcus,marcus-morris-sr,8,F,6-8,218,"SEP 02, 1989",31.0,9,Kansas,202694,
1610612746,2020,00,Serge Ibaka,Serge,serge-ibaka,9,F,6-10,235,"SEP 18, 1989",31.0,11,Ricoh Manresa,201586,
1610612746,2020,00,Daniel Oturu,Daniel,daniel-oturu,10,C,6-8,240,"SEP 20, 1999",21.0,R,Minnesota,1630187,
1610612746,2020,00,Yogi Ferrell,Yogi,yogi-ferrell,11,G,6-0,178,"MAY 09, 1993",28.0,4,Indiana,1627812,
1610612746,2020,00,Paul George,Paul,paul-george,13,F,6-8,220,"MAY 02, 1990",31.0,10,Fresno State,202331,Traded from OKC on 07/10/19
1610612746,2020,00,Terance Mann,Terance,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",24.0,1,Florida State,1629611,#48 Pick in 2019 Draft
1610612746,2020,00,DeMarcus Cousins,DeMarcus,demarcus-cousins,15,C,6-10,270,"AUG 13, 1990",30.0,9,Kentucky,202326,
1610612746,2020,00,Patrick Beverley,Patrick,patrick-beverley,21,G,6-1,180,"JUL 12, 1988",32.0,8,Arkansas,201976,
1610612746,2020,00,Nicolas Batum,Nicolas,nicolas-batum,33,G-F,6-8,230,"DEC 14, 1988",32.0,12,Le Mans,201587,
1610612746,2020,00,Ivica Zubac,Ivica,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",24.0,4,Mega Basket,1627826,Traded from LAL on 02/07/19
1610612746,2020,00,Patrick Patterson,Patrick,patrick-patterson,54,F,6-8,235,"MAR 14, 1989",32.0,10,Kentucky,202335,
1610612746,2021,00,Jay Scrubb,Jay,jay-scrubb,0,G,6-5,220,"SEP 01, 2000",21.0,1,John A. Logan,1630206,
1610612746,2021,00,Reggie Jackson,Reggie,reggie-jackson,1,G,6-2,208,"APR 16, 1990",32.0,10,Boston College,202704,
1610612746,2021,00,Kawhi Leonard,Kawhi,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",31.0,10,San Diego State,202695,Signed on 07/09/19
1610612746,2021,00,Brandon Boston Jr.,Brandon,brandon-boston-jr,4,G,6-6,188,"NOV 28, 2001",20.0,R,Kentucky,1630527,Draft Rights Traded from NOP on 08/07/21
1610612746,2021,00,Luke Kennard,Luke,luke-kennard,5,G,6-5,206,"JUN 24, 1996",26.0,4,Duke,1628379,
1610612746,2021,00,Amir Coffey,Amir,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",25.0,2,Minnesota,1629599,Signed on 07/09/19
1610612746,2021,00,Marcus Morris Sr.,Marcus,marcus-morris-sr,8,F,6-8,218,"SEP 02, 1989",32.0,10,Kansas,202694,
1610612746,2021,00,Paul George,Paul,paul-george,13,F,6-8,220,"MAY 02, 1990",32.0,11,Fresno State,202331,Traded from OKC on 07/10/19
1610612746,2021,00,Terance Mann,Terance,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",25.0,2,Florida State,1629611,#48 Pick in 2019 Draft
1610612746,2021,00,Xavier Moon,Xavier,xavier-moon,15,G,6-2,165,"JAN 02, 1995",27.0,R,Morehead State,1629875,Signed on 12/25/21
1610612746,2021,00,Jason Preston,Jason,jason-preston,17,G,6-3,181,"AUG 10, 1999",22.0,R,Ohio,1630554,
1610612746,2021,00,Rodney Hood,Rodney,rodney-hood,22,G-F,6-8,208,"OCT 20, 1992",29.0,7,Duke,203918,
1610612746,2021,00,Robert Covington,Robert,robert-covington,23,F,6-7,209,"DEC 14, 1990",31.0,8,Tennessee State,203496,
1610612746,2021,00,Norman Powell,Norman,norman-powell,24,G,6-3,215,"MAY 25, 1993",29.0,6,UCLA,1626181,Traded from POR on 02/04/22
1610612746,2021,00,Nicolas Batum,Nicolas,nicolas-batum,33,G-F,6-8,230,"DEC 14, 1988",33.0,13,Le Mans,201587,
1610612746,2021,00,Ivica Zubac,Ivica,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",25.0,5,Mega Basket,1627826,Traded from LAL on 02/07/19
1610612746,2021,00,Isaiah Hartenstein,Isaiah,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",24.0,3,Zalgiris,1628392,
1610612746,2022,00,Russell Westbrook,Russell,russell-westbrook,0,G,6-3,200,"NOV 12, 1988",34.0,14,UCLA,201566,Signed on 02/22/23
1610612746,2022,00,Kawhi Leonard,Kawhi,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",32.0,10,San Diego State,202695,Signed on 07/09/19
1610612746,2022,00,Brandon Boston Jr.,Brandon,brandon-boston-jr,4,G,6-6,188,"NOV 28, 2001",21.0,1,Kentucky,1630527,Draft Rights Traded from NOP on 08/07/21
1610612746,2022,00,Bones Hyland,Bones,bones-hyland,5,G,6-2,169,"SEP 14, 2000",22.0,1,Virginia Commonwealth,1630538,Traded from DEN on 02/09/23
1610612746,2022,00,Amir Coffey,Amir,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",26.0,3,Minnesota,1629599,Signed on 07/09/19
1610612746,2022,00,Marcus Morris Sr.,Marcus,marcus-morris-sr,8,F,6-8,218,"SEP 02, 1989",33.0,11,Kansas,202694,
1610612746,2022,00,Eric Gordon,Eric,eric-gordon,10,G,6-3,215,"DEC 25, 1988",34.0,14,Indiana,201569,
1610612746,2022,00,Paul George,Paul,paul-george,13,F,6-8,220,"MAY 02, 1990",33.0,12,Fresno State,202331,Traded from OKC on 07/10/19
1610612746,2022,00,Terance Mann,Terance,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",26.0,3,Florida State,1629611,#48 Pick in 2019 Draft
1610612746,2022,00,Xavier Moon,Xavier,xavier-moon,15,G,6-0,165,"JAN 02, 1995",28.0,1,Morehead State,1629875,Signed on 12/25/21
1610612746,2022,00,Jason Preston,Jason,jason-preston,17,G,6-3,181,"AUG 10, 1999",23.0,R,Ohio,1630554,
1610612746,2022,00,Robert Covington,Robert,robert-covington,23,F,6-7,209,"DEC 14, 1990",32.0,9,Tennessee State,203496,
1610612746,2022,00,Norman Powell,Norman,norman-powell,24,G,6-4,215,"MAY 25, 1993",30.0,7,UCLA,1626181,Traded from POR on 02/04/22
1610612746,2022,00,Moussa Diabate,Moussa,moussa-diabate,25,F,6-10,210,"JAN 21, 2002",21.0,R,Michigan,1631217,#43 Pick in 2022 Draft
1610612746,2022,00,Nicolas Batum,Nicolas,nicolas-batum,33,G-F,6-8,230,"DEC 14, 1988",34.0,14,Le Mans,201587,
1610612746,2022,00,Ivica Zubac,Ivica,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",26.0,6,Mega Basket,1627826,Traded from LAL on 02/07/19
1610612746,2022,00,Mason Plumlee,Mason,mason-plumlee,44,F-C,7-0,254,"MAR 05, 1990",33.0,9,Duke,203486,Traded from CHA on 02/09/23
1610612746,2023,00,Russell Westbrook,Russell,russell-westbrook,0,G,6-4,200,"NOV 12, 1988",35.0,15,UCLA,201566,Signed on 02/22/23
1610612746,2023,00,James Harden,James,james-harden,1,G,6-5,220,"AUG 26, 1989",34.0,14,Arizona State,201935,Traded from PHI on 11/01/23
1610612746,2023,00,Kawhi Leonard,Kawhi,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",32.0,11,San Diego State,202695,Signed on 07/09/19
1610612746,2023,00,Brandon Boston Jr.,Brandon,brandon-boston-jr,4,G,6-6,188,"NOV 28, 2001",22.0,2,Kentucky,1630527,Draft Rights Traded from NOP on 08/07/21
1610612746,2023,00,Bones Hyland,Bones,bones-hyland,5,G,6-2,169,"SEP 14, 2000",23.0,2,Virginia Commonwealth,1630538,Traded from DEN on 02/09/23
1610612746,2023,00,Amir Coffey,Amir,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",26.0,4,Minnesota,1629599,Signed on 07/09/19
1610612746,2023,00,Daniel Theis,Daniel,daniel-theis,10,F-C,6-8,245,"APR 04, 1992",31.0,6,Brose Bamberg,1628464,Signed on 11/17/23
1610612746,2023,00,Jordan Miller,Jordan,jordan-miller,11,G,6-5,194,"JAN 23, 2000",23.0,R,Miami,1641757,#48 Pick in 2023 Draft
1610612746,2023,00,Joshua Primo,Joshua,joshua-primo,12,G,6-4,189,"DEC 24, 2002",20.0,2,Alabama,1630563,Signed on 09/29/23
1610612746,2023,00,Paul George,Paul,paul-george,13,F,6-8,220,"MAY 02, 1990",33.0,13,Fresno State,202331,Traded from OKC on 07/10/19
1610612746,2023,00,Terance Mann,Terance,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",27.0,4,Florida State,1629611,#48 Pick in 2019 Draft
1610612746,2023,00,Xavier Moon,Xavier,xavier-moon,15,G,6-0,165,"JAN 02, 1995",28.0,2,Morehead State,1629875,Signed on 12/25/21
1610612746,2023,00,P.J. Tucker,P.J.,pj-tucker,17,F,6-5,245,"MAY 05, 1985",38.0,12,Texas,200782,Traded from PHI on 11/01/23
1610612746,2023,00,Kobe Brown,Kobe,kobe-brown,21,F,6-7,250,"JAN 01, 2000",23.0,R,Missouri,1641738,#30 Pick in 2023 Draft
1610612746,2023,00,Norman Powell,Norman,norman-powell,24,G,6-4,215,"MAY 25, 1993",30.0,8,UCLA,1626181,Traded from POR on 02/04/22
1610612746,2023,00,Moussa Diabate,Moussa,moussa-diabate,25,F,6-9,210,"JAN 21, 2002",21.0,1,Michigan,1631217,#43 Pick in 2022 Draft
1610612746,2023,00,Ivica Zubac,Ivica,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",26.0,7,Mega Basket,1627826,Traded from LAL on 02/07/19
1610612746,2023,00,Mason Plumlee,Mason,mason-plumlee,44,F-C,6-10,254,"MAR 05, 1990",33.0,10,Duke,203486,Traded from CHA on 02/09/23
1610612747,2019,00,Kyle Kuzma,Kyle,kyle-kuzma,0,F,6-8,221,"JUL 24, 1995",24.0,2,Utah,1628398,
1610612747,2019,00,Kentavious Caldwell-Pope,Kentavious,kentavious-caldwell-pope,1,G,6-5,204,"FEB 18, 1993",27.0,6,Georgia,203484,
1610612747,2019,00,Anthony Davis,Anthony,anthony-davis,3,F-C,6-10,253,"MAR 11, 1993",27.0,7,Kentucky,203076,Traded from NOP on 07/06/19
1610612747,2019,00,Alex Caruso,Alex,alex-caruso,4,G,6-5,186,"FEB 28, 1994",26.0,2,Texas A&M,1627936,
1610612747,2019,00,Talen Horton-Tucker,Talen,talen-horton-tucker,5,G,6-4,234,"NOV 25, 2000",19.0,R,Iowa State,1629659,
1610612747,2019,00,JaVale McGee,JaVale,javale-mcgee,7,C-F,7-0,270,"JAN 19, 1988",32.0,11,Nevada,201580,
1610612747,2019,00,Rajon Rondo,Rajon,rajon-rondo,9,G,6-1,180,"FEB 22, 1986",34.0,13,Kentucky,200765,
1610612747,2019,00,Jared Dudley,Jared,jared-dudley,10,F,6-6,237,"JUL 10, 1985",34.0,12,Boston College,201162,
1610612747,2019,00,Avery Bradley,Avery,avery-bradley,11,G,6-3,180,"NOV 26, 1990",29.0,9,Texas,202340,
1610612747,2019,00,Devontae Cacok,Devontae,devontae-cacok,12,F,6-8,240,"OCT 08, 1996",23.0,R,UNC-Wilmington,1629719,
1610612747,2019,00,Danny Green,Danny,danny-green,14,G,6-6,215,"JUN 22, 1987",33.0,10,North Carolina,201980,
1610612747,2019,00,Dion Waiters,Dion,dion-waiters,18,G,6-3,210,"DEC 10, 1991",28.0,7,Syracuse,203079,
1610612747,2019,00,JR Smith,JR,jr-smith,21,G,6-6,220,"SEP 09, 1985",34.0,15,St. Benedict's Prep (NJ),2747,
1610612747,2019,00,LeBron James,LeBron,lebron-james,23,F,6-9,250,"DEC 30, 1984",35.0,16,St. Vincent-St. Mary HS (OH),2544,Signed on 07/09/18
1610612747,2019,00,Quinn Cook,Quinn,quinn-cook,28,G,6-1,180,"MAR 23, 1993",27.0,3,Duke,1626188,
1610612747,2019,00,Kostas Antetokounmpo,Kostas,kostas-antetokounmpo,37,F,6-10,200,"NOV 20, 1997",22.0,1,Dayton,1628961,
1610612747,2019,00,Dwight Howard,Dwight,dwight-howard,39,C-F,6-10,265,"DEC 08, 1985",34.0,15,SW Atlanta Christian Academy (GA),2730,
1610612747,2019,00,Markieff Morris,Markieff,markieff-morris,88,F,6-8,245,"SEP 02, 1989",30.0,8,Kansas,202693,
1610612747,2020,00,Kyle Kuzma,Kyle,kyle-kuzma,0,F,6-10,221,"JUL 24, 1995",25.0,3,Utah,1628398,
1610612747,2020,00,Kentavious Caldwell-Pope,Kentavious,kentavious-caldwell-pope,1,G,6-5,204,"FEB 18, 1993",28.0,7,Georgia,203484,
1610612747,2020,00,Andre Drummond,Andre,andre-drummond,2,C,6-10,279,"AUG 10, 1993",27.0,8,Connecticut,203083,
1610612747,2020,00,Anthony Davis,Anthony,anthony-davis,3,F-C,6-10,253,"MAR 11, 1993",28.0,8,Kentucky,203076,Traded from NOP on 07/06/19
1610612747,2020,00,Alex Caruso,Alex,alex-caruso,4,G,6-4,186,"FEB 28, 1994",27.0,3,Texas A&M,1627936,
1610612747,2020,00,Talen Horton-Tucker,Talen,talen-horton-tucker,5,G,6-4,234,"NOV 25, 2000",20.0,1,Iowa State,1629659,
1610612747,2020,00,LeBron James,LeBron,lebron-james,6,F,6-9,250,"DEC 30, 1984",36.0,17,St. Vincent-St. Mary HS (OH),2544,Signed on 07/09/18
1610612747,2020,00,Ben McLemore,Ben,ben-mclemore,7,G,6-3,195,"FEB 11, 1993",28.0,7,Kansas,203463,
1610612747,2020,00,Wesley Matthews,Wesley,wesley-matthews,9,G,6-4,220,"OCT 14, 1986",34.0,11,Marquette,202083,
1610612747,2020,00,Jared Dudley,Jared,jared-dudley,10,F,6-6,237,"JUL 10, 1985",35.0,13,Boston College,201162,
1610612747,2020,00,Devontae Cacok,Devontae,devontae-cacok,12,F,6-7,240,"OCT 08, 1996",24.0,1,UNC-Wilmington,1629719,
1610612747,2020,00,Marc Gasol,Marc,marc-gasol,14,C,6-11,255,"JAN 29, 1985",36.0,12,FC Barcelona,201188,
1610612747,2020,00,Montrezl Harrell,Montrezl,montrezl-harrell,15,F-C,6-7,240,"JAN 26, 1994",27.0,5,Louisville,1626149,
1610612747,2020,00,Dennis Schroder,Dennis,dennis-schroder,17,G,6-3,172,"SEP 15, 1993",27.0,7,Braunschweig,203471,
1610612747,2020,00,Alfonzo McKinnie,Alfonzo,alfonzo-mckinnie,28,F,6-7,215,"SEP 17, 1992",28.0,3,Wisc.-Green Bay,1628035,
1610612747,2020,00,Kostas Antetokounmpo,Kostas,kostas-antetokounmpo,37,F,6-10,200,"NOV 20, 1997",23.0,2,Dayton,1628961,
1610612747,2020,00,Markieff Morris,Markieff,markieff-morris,88,F,6-9,245,"SEP 02, 1989",31.0,9,Kansas,202693,
1610612747,2021,00,Russell Westbrook,Russell,russell-westbrook,0,G,6-3,200,"NOV 12, 1988",33.0,13,UCLA,201566,
1610612747,2021,00,Wayne Ellington,Wayne,wayne-ellington,2,G,6-4,207,"NOV 29, 1987",34.0,12,North Carolina,201961,
1610612747,2021,00,Anthony Davis,Anthony,anthony-davis,3,F-C,6-10,253,"MAR 11, 1993",29.0,9,Kentucky,203076,Traded from NOP on 07/06/19
1610612747,2021,00,D.J. Augustin,D.J.,dj-augustin,4,G,5-11,183,"NOV 10, 1987",34.0,13,Texas,201571,
